0||NA|no data|190
1|no data; Matogueira e rochedo; Termotemperado|NA|no data|12736
100|Vales sublitorais; Urbano; Mesotemperado superior|NA|no data|4033
101|Vales sublitorais; Extractivo; Termotemperado|NA|no data|6024
102|Vales sublitorais; Extractivo; Mesotemperado inferior|1||72
102|Vales sublitorais; Extractivo; Mesotemperado inferior|NA|no data|25507
103|Vales sublitorais; Extractivo; Mesotemperado superior|NA|no data|100
104|Vales sublitorais; Agrosistema intensivo (mosaico agroforestal); no data|NA|no data|841
105|Vales sublitorais; Agrosistema intensivo (mosaico agroforestal); Termotemperado|1||67369
105|Vales sublitorais; Agrosistema intensivo (mosaico agroforestal); Termotemperado|NA|no data|1172828
106|Vales sublitorais; Agrosistema intensivo (mosaico agroforestal); Mesotemperado inferior|1||219326
106|Vales sublitorais; Agrosistema intensivo (mosaico agroforestal); Mesotemperado inferior|NA|no data|3352228
107|Vales sublitorais; Agrosistema intensivo (mosaico agroforestal); Mesotemperado superior|1||30980
107|Vales sublitorais; Agrosistema intensivo (mosaico agroforestal); Mesotemperado superior|NA|no data|687913
108|Vales sublitorais; Agrosistema intensivo (mosaico agroforestal); Supra e orotemperado|NA|no data|107
109|Vales sublitorais; Viñedo; Termotemperado|1||16
109|Vales sublitorais; Viñedo; Termotemperado|NA|no data|3034
110|Vales sublitorais; Viñedo; Mesomediterráneo|NA|no data|57
111|Vales sublitorais; Conxunto Historico; Mesotemperado inferior|1||1618
111|Vales sublitorais; Conxunto Historico; Mesotemperado inferior|NA|no data|7
112|Serras; no data; Mesotemperado inferior|NA|no data|12
113|Serras; no data; Mesotemperado superior|NA|no data|1372
114|Serras; Matogueira e rochedo; no data|NA|no data|34907
115|Serras; Matogueira e rochedo; Termotemperado|NA|no data|74437
116|Serras; Matogueira e rochedo; Mesotemperado inferior|1||23275
116|Serras; Matogueira e rochedo; Mesotemperado inferior|NA|no data|1267177
117|Serras; Matogueira e rochedo; Mesotemperado superior|1||27890
117|Serras; Matogueira e rochedo; Mesotemperado superior|NA|no data|2353247
118|Serras; Matogueira e rochedo; Supra e orotemperado|1||62660
118|Serras; Matogueira e rochedo; Supra e orotemperado|NA|no data|2834351
119|Serras; Matogueira e rochedo; Mesomediterráneo|NA|no data|90138
120|Serras; Turbeira; no data|NA|no data|351
121|Serras; Turbeira; Mesotemperado inferior|1||75
121|Serras; Turbeira; Mesotemperado inferior|NA|no data|25155
122|Serras; Turbeira; Mesotemperado superior|1||2611
122|Serras; Turbeira; Mesotemperado superior|NA|no data|332813
123|Serras; Turbeira; Supra e orotemperado|NA|no data|188425
124|Serras; Bosque; no data|NA|no data|5686
125|Serras; Bosque; Termotemperado|NA|no data|2165
126|Serras; Bosque; Mesotemperado inferior|1||8313
126|Serras; Bosque; Mesotemperado inferior|NA|no data|318990
127|Serras; Bosque; Mesotemperado superior|1||6403
127|Serras; Bosque; Mesotemperado superior|NA|no data|467111
128|Serras; Bosque; Supra e orotemperado|1||6747
128|Serras; Bosque; Supra e orotemperado|NA|no data|342047
129|Serras; Bosque; Mesomediterráneo|NA|no data|12573
130|Serras; Agrosistema intensivo (plantacion forestal); no data|NA|no data|2260
131|Serras; Agrosistema intensivo (plantacion forestal); Termotemperado|NA|no data|72202
132|Serras; Agrosistema intensivo (plantacion forestal); Mesotemperado inferior|1||7149
132|Serras; Agrosistema intensivo (plantacion forestal); Mesotemperado inferior|NA|no data|382871
133|Serras; Agrosistema intensivo (plantacion forestal); Mesotemperado superior|1||7449
133|Serras; Agrosistema intensivo (plantacion forestal); Mesotemperado superior|NA|no data|500752
134|Serras; Agrosistema intensivo (plantacion forestal); Supra e orotemperado|1||13359
134|Serras; Agrosistema intensivo (plantacion forestal); Supra e orotemperado|NA|no data|428054
135|Serras; Agrosistema intensivo (plantacion forestal); Mesomediterráneo|NA|no data|10985
136|Serras; Agrosistema intensivo (superficie de cultivo); no data|NA|no data|2233
137|Serras; Agrosistema intensivo (superficie de cultivo); Mesotemperado inferior|1||5149
137|Serras; Agrosistema intensivo (superficie de cultivo); Mesotemperado inferior|NA|no data|129131
138|Serras; Agrosistema intensivo (superficie de cultivo); Mesotemperado superior|1||31577
138|Serras; Agrosistema intensivo (superficie de cultivo); Mesotemperado superior|NA|no data|419891
139|Serras; Agrosistema intensivo (superficie de cultivo); Supra e orotemperado|1||6234
139|Serras; Agrosistema intensivo (superficie de cultivo); Supra e orotemperado|NA|no data|103273
140|Serras; Agrosistema intensivo (superficie de cultivo); Mesomediterráneo|NA|no data|2577
141|Serras; Agrosistema extensivo; no data|1||5
141|Serras; Agrosistema extensivo; no data|NA|no data|3221
142|Serras; Agrosistema extensivo; Termotemperado|NA|no data|5196
143|Serras; Agrosistema extensivo; Mesotemperado inferior|1||36302
143|Serras; Agrosistema extensivo; Mesotemperado inferior|NA|no data|1180198
144|Serras; Agrosistema extensivo; Mesotemperado superior|1||99449
144|Serras; Agrosistema extensivo; Mesotemperado superior|NA|no data|2626957
145|Serras; Agrosistema extensivo; Supra e orotemperado|1||77756
145|Serras; Agrosistema extensivo; Supra e orotemperado|NA|no data|1105013
146|Serras; Agrosistema extensivo; Mesomediterráneo|NA|no data|26288
147|Serras; Rururbano (diseminado); Termotemperado|NA|no data|6837
148|Serras; Rururbano (diseminado); Mesotemperado inferior|1||1769
148|Serras; Rururbano (diseminado); Mesotemperado inferior|NA|no data|38324
149|Serras; Rururbano (diseminado); Mesotemperado superior|1||3265
149|Serras; Rururbano (diseminado); Mesotemperado superior|NA|no data|49338
150|Serras; Rururbano (diseminado); Supra e orotemperado|1||3009
150|Serras; Rururbano (diseminado); Supra e orotemperado|NA|no data|8312
151|Serras; Rururbano (diseminado); Mesomediterráneo|NA|no data|870
152|Serras; Urbano; Termotemperado|NA|no data|624
153|Serras; Urbano; Mesotemperado inferior|NA|no data|1384
154|Serras; Urbano; Mesotemperado superior|NA|no data|5082
155|Serras; Urbano; Supra e orotemperado|NA|no data|535
156|Serras; Urbano; Mesomediterráneo|NA|no data|56
157|Serras; Extractivo; no data|NA|no data|5
158|Serras; Extractivo; Mesotemperado inferior|NA|no data|8795
159|Serras; Extractivo; Mesotemperado superior|NA|no data|11083
160|Serras; Extractivo; Supra e orotemperado|NA|no data|24796
161|Serras; Extractivo; Mesomediterráneo|NA|no data|275
162|Serras; Agrosistema intensivo (mosaico agroforestal); no data|NA|no data|934
163|Serras; Agrosistema intensivo (mosaico agroforestal); Termotemperado|NA|no data|15610
164|Serras; Agrosistema intensivo (mosaico agroforestal); Mesotemperado inferior|1||10604
164|Serras; Agrosistema intensivo (mosaico agroforestal); Mesotemperado inferior|NA|no data|224746
165|Serras; Agrosistema intensivo (mosaico agroforestal); Mesotemperado superior|1||43385
165|Serras; Agrosistema intensivo (mosaico agroforestal); Mesotemperado superior|NA|no data|796840
166|Serras; Agrosistema intensivo (mosaico agroforestal); Supra e orotemperado|1||16030
166|Serras; Agrosistema intensivo (mosaico agroforestal); Supra e orotemperado|NA|no data|159953
167|Serras; Agrosistema intensivo (mosaico agroforestal); Mesomediterráneo|NA|no data|450
168|Serras; Viñedo; Mesotemperado inferior|NA|no data|9117
169|Serras; Viñedo; Mesotemperado superior|NA|no data|19
170|Serras; Viñedo; Mesomediterráneo|NA|no data|3259
171|Serras; Conxunto Historico; Termotemperado|NA|no data|3788
172|Serras; Conxunto Historico; Mesotemperado inferior|NA|no data|983
173|Chairas e vales interiores; no data; Termotemperado|NA|no data|763
174|Chairas e vales interiores; Matogueira e rochedo; no data|NA|no data|4616
175|Chairas e vales interiores; Matogueira e rochedo; Termotemperado|1||3919
175|Chairas e vales interiores; Matogueira e rochedo; Termotemperado|NA|no data|307021
176|Chairas e vales interiores; Matogueira e rochedo; Mesotemperado inferior|1||11693
176|Chairas e vales interiores; Matogueira e rochedo; Mesotemperado inferior|NA|no data|642723
177|Chairas e vales interiores; Matogueira e rochedo; Mesotemperado superior|1||7241
177|Chairas e vales interiores; Matogueira e rochedo; Mesotemperado superior|NA|no data|152058
178|Chairas e vales interiores; Matogueira e rochedo; Supra e orotemperado|NA|no data|677
179|Chairas e vales interiores; Matogueira e rochedo; Mesomediterráneo|NA|no data|126916
180|Chairas e vales interiores; Turbeira; Mesotemperado inferior|NA|no data|4971
181|Chairas e vales interiores; Turbeira; Mesotemperado superior|1||26
181|Chairas e vales interiores; Turbeira; Mesotemperado superior|NA|no data|17544
182|Chairas e vales interiores; Bosque; no data|NA|no data|353
183|Chairas e vales interiores; Bosque; Termotemperado|1||100
183|Chairas e vales interiores; Bosque; Termotemperado|NA|no data|137940
184|Chairas e vales interiores; Bosque; Mesotemperado inferior|1||7561
184|Chairas e vales interiores; Bosque; Mesotemperado inferior|NA|no data|354756
185|Chairas e vales interiores; Bosque; Mesotemperado superior|1||4951
185|Chairas e vales interiores; Bosque; Mesotemperado superior|NA|no data|120376
186|Chairas e vales interiores; Bosque; Supra e orotemperado|NA|no data|674
187|Chairas e vales interiores; Bosque; Mesomediterráneo|NA|no data|26714
188|Chairas e vales interiores; Agrosistema intensivo (plantacion forestal); no data|NA|no data|1519
189|Chairas e vales interiores; Agrosistema intensivo (plantacion forestal); Termotemperado|NA|no data|174514
190|Chairas e vales interiores; Agrosistema intensivo (plantacion forestal); Mesotemperado inferior|1||4914
190|Chairas e vales interiores; Agrosistema intensivo (plantacion forestal); Mesotemperado inferior|NA|no data|256076
191|Chairas e vales interiores; Agrosistema intensivo (plantacion forestal); Mesotemperado superior|1||6242
191|Chairas e vales interiores; Agrosistema intensivo (plantacion forestal); Mesotemperado superior|NA|no data|193598
192|Chairas e vales interiores; Agrosistema intensivo (plantacion forestal); Supra e orotemperado|NA|no data|84
193|Chairas e vales interiores; Agrosistema intensivo (plantacion forestal); Mesomediterráneo|NA|no data|30924
194|Chairas e vales interiores; Agrosistema intensivo (superficie de cultivo); no data|NA|no data|837
195|Chairas e vales interiores; Agrosistema intensivo (superficie de cultivo); Termotemperado|1||718
195|Chairas e vales interiores; Agrosistema intensivo (superficie de cultivo); Termotemperado|NA|no data|29533
196|Chairas e vales interiores; Agrosistema intensivo (superficie de cultivo); Mesotemperado inferior|1||32806
196|Chairas e vales interiores; Agrosistema intensivo (superficie de cultivo); Mesotemperado inferior|NA|no data|515684
197|Chairas e vales interiores; Agrosistema intensivo (superficie de cultivo); Mesotemperado superior|1||8855
197|Chairas e vales interiores; Agrosistema intensivo (superficie de cultivo); Mesotemperado superior|NA|no data|330012
198|Chairas e vales interiores; Agrosistema intensivo (superficie de cultivo); Supra e orotemperado|1||50
198|Chairas e vales interiores; Agrosistema intensivo (superficie de cultivo); Supra e orotemperado|NA|no data|5789
199|Chairas e vales interiores; Agrosistema intensivo (superficie de cultivo); Mesomediterráneo|NA|no data|4658
200|Chairas e vales interiores; Agrosistema extensivo; no data|NA|no data|2461
201|Chairas e vales interiores; Agrosistema extensivo; Termotemperado|1||9411
201|Chairas e vales interiores; Agrosistema extensivo; Termotemperado|NA|no data|280970
202|Chairas e vales interiores; Agrosistema extensivo; Mesotemperado inferior|1||74165
202|Chairas e vales interiores; Agrosistema extensivo; Mesotemperado inferior|NA|no data|1622901
203|Chairas e vales interiores; Agrosistema extensivo; Mesotemperado superior|1||73944
203|Chairas e vales interiores; Agrosistema extensivo; Mesotemperado superior|NA|no data|1239622
204|Chairas e vales interiores; Agrosistema extensivo; Supra e orotemperado|1||4
204|Chairas e vales interiores; Agrosistema extensivo; Supra e orotemperado|NA|no data|6174
205|Chairas e vales interiores; Agrosistema extensivo; Mesomediterráneo|NA|no data|51931
206|Chairas e vales interiores; Rururbano (diseminado); no data|NA|no data|2369
207|Chairas e vales interiores; Rururbano (diseminado); Termotemperado|1||13152
207|Chairas e vales interiores; Rururbano (diseminado); Termotemperado|NA|no data|187219
208|Chairas e vales interiores; Rururbano (diseminado); Mesotemperado inferior|1||29274
208|Chairas e vales interiores; Rururbano (diseminado); Mesotemperado inferior|NA|no data|213146
209|Chairas e vales interiores; Rururbano (diseminado); Mesotemperado superior|1||13483
209|Chairas e vales interiores; Rururbano (diseminado); Mesotemperado superior|NA|no data|128439
210|Chairas e vales interiores; Rururbano (diseminado); Mesomediterráneo|NA|no data|22044
211|Chairas e vales interiores; Urbano; Termotemperado|1||13606
211|Chairas e vales interiores; Urbano; Termotemperado|NA|no data|25260
212|Chairas e vales interiores; Urbano; Mesotemperado inferior|1||5960
212|Chairas e vales interiores; Urbano; Mesotemperado inferior|NA|no data|20434
213|Chairas e vales interiores; Urbano; Mesotemperado superior|1||706
213|Chairas e vales interiores; Urbano; Mesotemperado superior|NA|no data|15347
214|Chairas e vales interiores; Urbano; Mesomediterráneo|NA|no data|2791
215|Chairas e vales interiores; Extractivo; Termotemperado|NA|no data|331
216|Chairas e vales interiores; Extractivo; Mesotemperado inferior|1||444
216|Chairas e vales interiores; Extractivo; Mesotemperado inferior|NA|no data|3930
217|Chairas e vales interiores; Extractivo; Mesotemperado superior|NA|no data|453
218|Chairas e vales interiores; Extractivo; Mesomediterráneo|NA|no data|372
219|Chairas e vales interiores; Agrosistema intensivo (mosaico agroforestal); no data|NA|no data|896
220|Chairas e vales interiores; Agrosistema intensivo (mosaico agroforestal); Termotemperado|1||55
220|Chairas e vales interiores; Agrosistema intensivo (mosaico agroforestal); Termotemperado|NA|no data|160624
221|Chairas e vales interiores; Agrosistema intensivo (mosaico agroforestal); Mesotemperado inferior|1||30114
221|Chairas e vales interiores; Agrosistema intensivo (mosaico agroforestal); Mesotemperado inferior|NA|no data|778560
222|Chairas e vales interiores; Agrosistema intensivo (mosaico agroforestal); Mesotemperado superior|1||41041
222|Chairas e vales interiores; Agrosistema intensivo (mosaico agroforestal); Mesotemperado superior|NA|no data|1033270
223|Chairas e vales interiores; Agrosistema intensivo (mosaico agroforestal); Supra e orotemperado|NA|no data|4622
224|Chairas e vales interiores; Agrosistema intensivo (mosaico agroforestal); Mesomediterráneo|NA|no data|6317
225|Chairas e vales interiores; Viñedo; no data|NA|no data|1088
226|Chairas e vales interiores; Viñedo; Termotemperado|1||3565
226|Chairas e vales interiores; Viñedo; Termotemperado|NA|no data|127859
227|Chairas e vales interiores; Viñedo; Mesotemperado inferior|1||875
227|Chairas e vales interiores; Viñedo; Mesotemperado inferior|NA|no data|8847
228|Chairas e vales interiores; Viñedo; Mesomediterráneo|NA|no data|53016
229|Chairas e vales interiores; Conxunto Historico; Termotemperado|1||305
229|Chairas e vales interiores; Conxunto Historico; Termotemperado|NA|no data|1070
230|Chairas e vales interiores; Conxunto Historico; Mesotemperado inferior|1||625
230|Chairas e vales interiores; Conxunto Historico; Mesotemperado inferior|NA|no data|28
231|Chairas e vales interiores; Conxunto Historico; Mesotemperado superior|1||477
231|Chairas e vales interiores; Conxunto Historico; Mesotemperado superior|NA|no data|46
232|Canons; Matogueira e rochedo; no data|NA|no data|655
233|Canons; Matogueira e rochedo; Termotemperado|NA|no data|40829
234|Canons; Matogueira e rochedo; Mesotemperado inferior|NA|no data|94863
235|Canons; Matogueira e rochedo; Mesotemperado superior|NA|no data|17168
236|Canons; Matogueira e rochedo; Supra e orotemperado|NA|no data|4020
237|Canons; Matogueira e rochedo; Mesomediterráneo|NA|no data|87483
238|Canons; Turbeira; Mesotemperado inferior|NA|no data|533
239|Canons; Turbeira; Mesotemperado superior|NA|no data|110
240|Canons; Bosque; no data|NA|no data|194
241|Canons; Bosque; Termotemperado|NA|no data|71670
242|Canons; Bosque; Mesotemperado inferior|1||107
242|Canons; Bosque; Mesotemperado inferior|NA|no data|139801
243|Canons; Bosque; Mesotemperado superior|NA|no data|12429
244|Canons; Bosque; Supra e orotemperado|NA|no data|88
245|Canons; Bosque; Mesomediterráneo|NA|no data|12716
246|Canons; Agrosistema intensivo (plantacion forestal); no data|NA|no data|735
247|Canons; Agrosistema intensivo (plantacion forestal); Termotemperado|NA|no data|33968
248|Canons; Agrosistema intensivo (plantacion forestal); Mesotemperado inferior|NA|no data|22299
249|Canons; Agrosistema intensivo (plantacion forestal); Mesotemperado superior|NA|no data|3565
